,Stopwords?,References Preserved?,Training Algorithm,Ngrams?,Dimensions,Window,Minimum Count Threshold,Number of Training Epochs,Pearson Correlation Coefficient,Pearson Correlation Coefficient P-Value,Spearman Correlation Coefficient,Spearman Correlation Coefficient P-Value,Unknown Word Pairs,Overall Analogy Accuracy (%)
541,True,False,FastText,False,256,8,5,8,0.07744145184821459,0.731940796136321,0.09410504933090676,0.677005097150555,0.0,0.0
542,False,True,Word2Vec,False,64,20,20,20,0.24482252001031637,0.2721575232699015,0.14909414442185828,0.5078366606132617,0.0,9.090909090909092
543,True,True,Word2Vec,False,32,8,20,5,0.21235740293742691,0.342729626814185,0.06859464439180553,0.7616503771357842,0.0,0.0
544,False,False,FastText,False,256,2,20,2,-0.059387154246908685,0.7929187912549975,0.06179186974137852,0.7847206546584289,0.0,0.0
545,True,False,Word2Vec,False,32,2,20,8,-0.008378295768915165,0.9704815961635604,-0.09693953876858466,0.667807529231307,0.0,9.090909090909092
546,False,True,FastText,True,64,20,50,5,0.18652108005885273,0.40590327121098635,0.1649672852728546,0.46316304038524503,0.0,0.0
547,False,True,FastText,True,128,8,10,5,0.16275035373434388,0.4692780794124664,0.19331217964963374,0.3887091993624747,0.0,0.0
548,False,True,FastText,False,128,8,5,5,0.08435330910065378,0.7089821858850971,0.15929830639749876,0.478881352400781,0.0,0.0
549,False,True,Word2Vec,True,64,20,20,5,0.28911398890318185,0.19189710897806883,0.15249553174707176,0.49809176756415896,0.0,0.0
550,False,False,Word2Vec,False,256,20,50,5,0.21291589742441566,0.34143184863743853,0.19671356697484724,0.38025374492319697,0.0,0.0
551,True,True,Word2Vec,True,256,2,20,5,0.18062464974936454,0.4211657297539462,0.085601581017873,0.7048611161235825,0.0,9.090909090909092
552,False,True,Word2Vec,True,256,20,50,5,0.2643464895111881,0.2345134847766383,0.2443329895278362,0.2731477043164988,0.0,18.181818181818183
553,False,False,Word2Vec,False,32,2,5,5,0.1388650556995311,0.5376880201346985,0.0005668978875355828,0.9980022871946365,0.0,9.090909090909092
554,False,False,Word2Vec,False,128,8,10,20,0.23688352596942003,0.28849592910762506,0.12131614793261473,0.5907142037116697,0.0,0.0
555,True,True,FastText,False,256,2,5,5,-0.0440887099994802,0.8455357804905911,-0.02494350705156564,0.9122643745342218,0.0,0.0
556,False,True,FastText,True,256,2,5,8,0.07924450057318468,0.7259294547059119,0.1417244718838957,0.5292623495012414,0.0,0.0
557,False,True,Word2Vec,True,256,8,50,20,0.28818773906618045,0.19338893993604947,0.1853756092241356,0.4088441160637495,0.0,9.090909090909092
558,True,True,Word2Vec,True,256,20,10,20,0.3243012661315465,0.14089809385399735,0.2738116796796865,0.21755459215191159,0.0,9.090909090909092
559,False,False,FastText,False,256,8,10,5,0.028622427371876143,0.8993836626349753,0.09297125355583558,0.6806966945382145,0.0,9.090909090909092
560,False,True,Word2Vec,False,128,20,5,20,0.2222315989574607,0.3202147341261038,0.11337957750711657,0.6154000016686523,0.0,0.0
561,False,False,Word2Vec,False,256,8,5,5,0.2058241543945512,0.3581261919001102,0.1218830458201503,0.5889671480982825,0.0,9.090909090909092
562,True,True,FastText,True,64,8,5,20,0.17009722162982538,0.4491715946337829,0.027777996489243555,0.9023381552828059,0.0,0.0
563,True,False,Word2Vec,False,128,8,10,5,0.1853096015360251,0.4090139377868652,0.12301684159522146,0.5854796572670453,0.0,0.0
564,True,True,FastText,True,64,20,10,5,0.25768432385209356,0.2469542955800142,0.12981961624564847,0.5647432994146222,0.0,0.0
565,False,False,Word2Vec,False,64,20,5,20,0.28002557694484587,0.20687509646825325,0.15646381695982087,0.48683998313556365,0.0,18.181818181818183
566,False,True,FastText,False,32,2,20,5,-0.02418442581673205,0.9149248395757137,-0.10317541553147608,0.6477357077353938,0.0,9.090909090909092
